,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
13428,12,12,10,0,2,57,6,3,4,1
13429,19,5,13,8,5,2,11,3,2,1
13430,21,12,13,0,5,54,10,3,4,1
13431,5,0,0,0,6,37,13,5,2,1
13432,12,9,5,0,2,15,7,29,4,1
13433,15,9,11,0,2,2,3,4,2,1
13434,14,0,5,15,24,17,23,36,62,2
13435,16,0,5,13,15,41,40,69,13,2
13436,3,9,7,3,4,27,25,23,4,1
13437,5,0,33,0,12,42,10,57,9,1
13438,6,0,4,0,8,56,11,31,2,1
13439,7,0,3,0,3,38,7,3,2,1
13440,5,0,13,2,13,47,2,19,3,1
13441,12,0,6,0,7,20,41,57,2,1
13442,7,0,7,0,8,16,1,22,4,1
13443,5,0,21,0,23,58,4,35,10,1
13444,26,11,7,0,4,2,34,4,4,1
13445,8,10,10,0,3,2,4,1,2,1
13446,21,0,11,0,5,26,1,22,4,1
13447,4,0,0,0,3,17,14,2,4,1
13448,22,8,10,0,1,31,22,8,4,1
13449,1,9,35,0,5,37,18,12,23,0
13450,5,0,3,15,36,31,18,61,41,1
13451,9,0,13,0,7,48,25,23,4,1
13452,5,0,21,0,30,53,4,16,5,1
13453,3,0,5,0,4,49,17,30,4,1
13454,7,9,17,0,8,58,13,1,4,1
13455,1,0,9,0,7,25,1,39,12,0
13456,1,0,11,0,11,19,29,93,56,0
13457,5,0,8,0,12,58,18,16,9,1
13458,16,0,5,2,11,2,23,26,57,2
13459,3,0,10,0,1,18,22,8,2,1
13460,1,0,11,0,29,46,29,32,29,0
13461,15,4,18,0,1,2,11,29,4,1
13462,9,8,3,0,7,17,22,17,4,1
13463,7,0,11,0,8,54,22,27,4,1
13464,7,8,16,13,8,30,5,48,4,1
13465,5,0,13,0,13,45,2,19,3,1
13466,4,0,21,0,3,54,2,22,4,1
13467,0,8,4,0,17,63,3,87,4,1
13468,5,12,12,0,23,27,15,48,10,1
13469,24,0,21,5,5,2,14,47,4,1
13470,0,0,3,0,12,2,28,24,21,0
13471,5,0,13,0,9,40,1,21,2,1
13472,5,6,7,0,6,2,30,13,4,1
13473,26,4,3,7,4,2,3,87,4,1
13474,0,8,35,0,5,37,18,12,9,0
13475,28,5,0,0,33,2,23,98,37,2
13476,12,0,0,0,2,23,17,17,4,1
13477,0,0,35,0,4,22,18,1,2,1
13478,9,0,17,3,8,26,4,1,2,1
13479,4,4,11,0,3,2,11,7,4,1
13480,8,3,18,0,3,2,13,13,2,1
13481,25,10,0,7,7,2,8,29,4,1
13482,5,0,13,0,23,26,2,43,10,1
13483,11,9,4,0,3,2,1,47,4,1
13484,1,1,13,33,29,2,36,80,29,0
13485,1,0,10,0,17,15,25,23,4,1
13486,5,0,21,15,31,31,4,10,30,1
13487,5,8,15,0,6,2,42,52,4,1
13488,9,0,14,15,8,8,1,47,2,1
13489,5,0,8,0,12,11,14,16,9,1
13490,0,12,32,0,4,2,7,3,2,1
13491,9,0,3,14,8,3,22,29,2,1
13492,37,10,33,34,29,27,47,41,29,0
13493,10,0,8,0,7,1,25,17,2,1
13494,1,0,15,6,2,56,14,46,11,0
13495,15,0,7,0,1,45,17,73,4,1
13496,12,0,9,0,7,51,21,39,2,1
13497,7,19,17,0,8,2,13,1,4,1
13498,9,1,3,0,8,32,22,29,2,1
13499,40,9,39,0,40,39,35,18,2,1
13500,11,1,11,3,3,2,7,29,4,1
13501,25,0,5,3,7,2,11,3,4,1
13502,2,12,14,0,2,2,7,7,2,1
13503,6,6,3,0,7,2,22,17,4,1
13504,1,1,1,0,1,30,1,1,1,0
13505,11,1,13,0,3,2,8,29,2,1
13506,5,0,3,3,31,2,4,42,30,1
13507,1,4,15,0,1,2,14,5,1,0
13508,1,0,11,0,29,15,29,32,29,0
13509,7,0,4,0,3,5,10,47,2,1
13510,5,0,13,10,23,15,2,43,10,1
13511,3,0,10,8,1,37,22,29,2,1
13512,10,0,0,13,7,2,22,8,2,1
13513,25,1,0,12,7,31,8,8,4,1
13514,44,1,7,0,33,27,23,76,31,2
13515,5,0,4,0,10,46,16,6,23,1
13516,12,10,24,0,7,53,15,33,2,1
13517,0,1,12,0,4,8,8,29,2,1
13518,5,0,0,12,34,2,13,34,34,1
13519,1,0,8,10,29,2,12,55,29,0
13520,15,1,8,0,2,35,31,23,2,1
13521,13,94,29,0,40,4,34,5,9,3
13522,12,0,21,0,7,1,39,8,2,1
13523,21,0,20,0,14,26,48,48,10,1
13524,5,0,31,12,12,4,43,60,9,1
13525,5,0,13,0,6,4,2,2,2,1
13526,5,0,21,0,9,4,4,13,1,1
13527,15,0,3,0,2,31,34,30,2,1
13528,18,0,17,10,37,57,24,85,59,2
13529,21,0,27,0,10,54,38,81,8,1
13530,35,9,16,3,18,9,27,27,28,2
13531,5,0,23,0,23,48,55,41,10,1
13532,10,3,16,4,7,2,45,20,2,1
13533,5,0,9,0,23,26,45,10,10,1
13534,9,1,7,0,8,31,6,22,2,1
13535,1,0,9,0,4,18,1,47,2,1
13536,9,0,4,11,7,17,6,29,4,1
13537,5,0,8,0,0,18,14,34,19,1
13538,5,0,20,0,14,34,52,48,11,1
13539,25,1,19,8,7,2,37,48,4,1
13540,10,9,0,13,7,2,17,8,2,1
13541,1,0,9,0,2,48,1,13,11,0
13542,6,0,22,15,8,52,37,6,2,1
13543,25,6,17,0,7,2,14,11,4,1
13544,10,9,17,0,7,2,1,47,2,1
13545,1,3,0,0,34,2,0,34,39,0
13546,1,0,1,6,2,2,1,43,11,0
13547,5,0,7,0,29,62,30,85,16,1
13548,0,0,13,0,27,3,29,64,36,0
13549,15,12,5,0,1,10,22,17,4,1
13550,46,0,10,0,34,25,23,64,50,2
13551,19,4,6,9,5,37,42,48,2,1
13552,9,0,18,0,8,24,18,21,2,1
13553,5,5,16,0,9,9,44,15,1,1
13554,30,0,22,0,35,37,27,31,16,2
13555,11,0,8,0,3,37,11,3,2,1
13556,5,0,3,2,31,54,18,42,30,1
13557,0,0,0,12,38,2,3,49,52,0
13558,5,0,29,0,23,22,44,55,10,1
13559,9,0,11,12,8,2,17,27,2,1
13560,37,0,12,15,17,2,22,27,4,1
13561,10,0,11,0,7,35,34,30,2,1
13562,1,0,13,0,34,34,36,79,39,0
13563,1,0,15,10,7,2,14,18,12,0
13564,14,0,5,15,41,2,24,71,49,2
13565,6,0,6,15,7,2,38,38,4,1
13566,9,4,4,1,7,50,6,29,4,1
13567,3,4,23,0,4,2,53,39,4,1
13568,5,0,0,0,26,19,13,60,25,1
13569,1,0,8,12,25,2,12,77,25,0
13570,13,0,7,0,28,119,23,72,27,2
13571,7,0,5,12,8,27,14,47,4,1
13572,5,0,37,15,23,2,33,41,10,1
13573,7,10,0,0,8,36,6,3,4,1
13574,1,0,1,3,3,2,1,33,5,0
13575,8,0,33,0,8,16,17,73,4,1
13576,21,12,0,0,5,19,4,21,4,1
13577,7,4,0,0,8,9,10,3,4,1
13578,11,6,7,0,3,2,14,47,4,1
13579,21,0,13,0,5,14,10,3,4,1
13580,7,9,14,8,8,2,14,47,4,1
13581,15,0,5,0,1,10,22,17,4,1
13582,18,6,2,0,37,31,23,60,59,2
13583,1,0,32,0,26,57,7,78,7,0
13584,1,0,15,0,2,34,1,46,10,0
13585,0,0,15,11,3,2,14,33,5,0
13586,0,0,15,0,1,27,14,5,1,0
13587,5,0,11,15,23,8,1,46,10,1
13588,11,5,17,4,3,2,30,13,4,1
13589,5,0,21,0,25,12,4,62,24,1
13590,9,0,6,0,8,2,48,70,2,1
13591,8,4,3,0,3,2,11,3,2,1
13592,5,11,0,5,5,44,4,11,4,1
13593,9,1,0,0,7,17,11,29,4,1
13594,10,12,17,13,7,2,1,11,2,1
13595,42,0,19,10,22,2,21,39,2,1
13596,4,2,8,0,3,28,6,3,4,1
13597,5,10,0,0,6,1,4,1,2,1
13598,15,0,21,0,1,40,20,4,4,1
13599,6,12,13,10,7,2,20,23,4,1
13600,5,0,21,0,30,25,4,16,5,1
13601,5,0,25,5,12,4,6,57,9,1
13602,25,12,12,0,7,2,18,21,4,1
13603,5,0,11,2,6,54,1,47,4,1
13604,5,0,15,4,10,35,42,67,23,1
13605,5,0,13,13,13,2,2,19,3,1
13606,11,1,15,0,3,2,38,33,2,1
13607,0,4,21,4,12,52,0,12,21,0
13608,1,0,8,0,30,1,12,33,28,0
13609,16,12,5,14,33,16,40,88,42,2
13610,6,0,4,3,7,0,11,29,4,1
13611,0,6,0,10,4,2,3,9,4,1
13612,15,8,7,0,2,25,17,8,2,1
13613,5,0,28,10,23,8,19,37,10,1
13614,4,12,7,0,3,41,18,11,4,1
13615,22,0,4,7,1,2,25,30,4,1
13616,1,0,3,0,21,35,28,50,20,0
13617,16,0,5,5,28,2,23,54,27,2
13618,0,4,35,0,8,12,18,57,3,0
13619,0,0,8,0,21,2,28,37,20,0
13620,1,0,9,0,7,58,1,39,12,0
13621,5,0,11,0,41,57,14,102,38,1
13622,15,0,21,0,1,15,20,4,4,1
13623,5,0,8,0,13,9,14,35,3,1
13624,5,0,7,0,25,59,21,61,24,1
13625,46,5,10,0,34,56,23,64,50,2
13626,7,0,0,12,8,9,10,3,4,1
13627,0,0,11,0,10,22,12,12,6,0
13628,5,0,37,0,10,18,33,51,23,1
13629,1,1,18,11,17,2,39,30,4,1
13630,0,0,0,0,4,31,3,44,2,1
13631,6,0,17,5,7,2,4,11,4,1
13632,12,12,7,0,2,14,8,27,4,1
13633,4,0,10,11,3,2,16,5,4,1
13634,5,0,8,0,10,10,18,20,23,1
13635,5,0,8,0,36,8,18,61,41,1
13636,4,0,14,0,3,96,13,1,4,1
13637,5,1,11,0,5,10,2,31,4,1
13638,25,1,7,0,7,2,11,7,4,1
13639,1,9,11,0,20,2,29,36,17,0
13640,5,0,3,0,36,50,4,66,41,1
13641,5,0,3,0,13,19,4,57,12,1
13642,5,0,11,14,23,28,14,39,10,1
13643,0,0,0,0,41,5,3,26,48,0
13644,5,0,13,0,6,42,2,2,2,1
13645,0,0,3,0,19,55,28,80,54,0
13646,16,78,17,4,21,2,68,79,44,3
13647,10,0,17,12,2,45,1,22,4,1
13648,24,0,3,14,5,2,14,47,4,1
13649,8,11,18,0,3,2,13,13,2,1
13650,41,1,16,5,35,1,27,7,21,2
13651,3,1,0,2,4,2,34,44,4,1
13652,3,5,0,0,4,2,31,9,4,1
13653,21,0,27,0,10,27,38,81,8,1
13654,3,12,10,10,4,27,17,17,4,1
13655,11,3,0,0,3,37,1,2,4,1
13656,8,0,13,0,8,46,17,17,4,1
13657,1,0,27,0,4,0,11,31,2,1
13658,5,0,3,0,23,46,18,19,10,1
13659,5,0,1,0,9,58,46,48,1,1
13660,3,5,10,0,1,24,22,29,2,1
13661,9,8,16,12,8,2,19,48,2,1
13662,9,3,11,0,8,2,17,27,2,1
13663,3,0,7,0,1,32,25,17,2,1
13664,0,0,8,0,4,37,28,89,2,1
13665,1,0,15,0,3,19,14,33,5,0
13666,0,0,11,15,36,30,12,10,45,0
13667,5,0,11,0,9,8,1,21,2,1
13668,6,10,17,12,8,24,18,1,2,1
13669,5,0,37,10,30,3,33,63,5,1
13670,8,4,5,0,8,10,14,2,4,1
13671,1,0,10,0,17,47,25,23,4,1
13672,5,0,6,0,9,47,9,10,1,1
13673,8,12,17,10,3,2,16,43,2,1
13674,4,0,7,3,5,8,18,1,2,1
13675,9,4,11,0,7,34,17,73,4,1
13676,1,0,13,0,26,29,36,67,7,0
13677,5,0,11,0,9,14,1,21,1,1
13678,0,0,11,0,14,8,12,13,30,0
13679,5,0,24,11,23,2,59,75,10,1
13680,18,0,17,0,19,52,24,34,17,2
13681,5,10,11,0,9,2,2,21,1,1
13682,4,0,17,0,5,55,35,19,2,1
13683,4,10,8,0,3,9,6,3,4,1
13684,5,9,21,0,9,50,4,13,1,1
13685,1,1,11,5,30,5,12,57,28,0
13686,43,11,24,0,35,4,27,27,28,2
13687,4,8,11,0,5,24,6,22,2,1
13688,5,0,11,0,5,23,1,22,4,1
13689,1,12,4,0,17,17,3,87,4,1
13690,33,26,11,17,28,31,23,69,37,2
13691,15,12,10,0,1,19,7,8,4,1
13692,1,0,9,0,1,42,1,1,1,0
13693,50,10,33,8,33,47,23,109,63,2
13694,4,0,5,0,5,28,4,5,2,1
13695,0,0,1,0,3,19,14,33,5,0
13696,12,0,9,0,7,2,21,39,2,1
13697,21,12,1,0,5,29,45,16,4,1
13698,0,11,0,0,4,2,3,9,4,1
13699,12,12,18,0,2,27,10,31,4,1
13700,5,0,33,0,6,3,6,22,2,1
13701,0,0,21,10,26,34,0,85,7,0
13702,5,0,4,15,26,14,16,51,25,1
13703,5,0,31,4,9,2,43,50,1,1
13704,26,8,21,0,4,2,3,9,4,1
13705,19,8,6,0,5,2,19,48,2,1
13706,5,0,3,0,36,2,18,66,41,1
13707,13,6,7,0,28,2,23,72,42,2
13708,5,0,8,15,31,36,18,62,30,1
13709,1,12,35,0,3,7,18,16,5,0
13710,19,0,3,8,5,2,2,47,2,1
13711,1,0,32,10,17,49,7,8,4,1
13712,0,4,7,0,4,1,34,23,2,1
13713,1,0,11,0,10,22,12,12,6,0
13714,1,0,3,0,4,59,28,89,2,1
13715,44,12,4,8,33,58,23,65,31,2
13716,1,0,0,0,4,43,0,44,2,1
13717,34,0,37,0,35,8,27,27,28,2
13718,5,0,9,0,31,53,45,40,30,1
13719,7,0,4,8,8,30,10,31,4,1
13720,1,0,13,0,27,29,36,64,44,0
13721,3,0,7,11,4,19,25,23,4,1
13722,1,0,1,0,4,61,1,11,2,1
13723,5,0,9,6,10,2,45,32,23,1
13724,21,8,6,0,5,2,37,48,4,1
13725,8,12,3,0,3,4,7,3,2,1
13726,6,0,27,14,7,2,30,13,4,1
13727,4,1,13,10,3,2,7,29,4,1
13728,5,1,11,0,9,8,14,1,2,1
13729,4,12,0,0,3,9,2,22,4,1
13730,3,0,0,0,4,46,34,44,4,1
13731,8,0,7,0,8,13,1,22,4,1
13732,5,0,3,0,25,54,4,6,24,1
13733,7,3,0,0,8,9,6,3,4,1
13734,4,8,7,0,5,35,18,1,2,1
13735,15,0,32,0,2,12,1,11,2,1
13736,0,11,21,0,4,2,0,9,4,1
13737,5,0,3,0,21,19,4,15,35,1
13738,1,0,1,0,6,50,1,20,8,0
13739,10,8,5,0,7,37,11,31,2,1
13740,6,0,18,0,7,2,14,47,4,1
13741,5,11,7,0,6,39,30,43,2,1
13742,5,0,11,0,23,63,1,46,10,1
13743,0,0,1,0,2,51,14,43,11,0
13744,6,8,7,0,8,62,6,22,2,1
13745,5,0,7,9,34,2,30,0,34,1
13746,0,0,8,12,10,2,28,20,6,0
13747,18,14,2,0,21,23,23,79,48,2
13748,11,9,5,8,3,2,18,21,4,1
13749,5,0,13,0,12,10,1,33,9,1
13750,5,9,33,0,13,37,10,39,3,1
13751,21,5,13,0,26,2,10,67,25,1
13752,0,0,11,11,41,27,29,53,48,0
13753,0,0,9,0,9,32,1,48,24,0
13754,8,0,11,9,3,2,7,7,2,1
13755,5,0,21,10,6,1,4,1,2,1
13756,5,0,16,3,5,36,44,10,4,1
13757,5,0,3,0,9,37,4,13,2,1
13758,19,4,15,0,5,2,26,12,2,1
13759,12,0,5,0,7,8,11,31,2,1
13760,25,5,6,0,7,2,15,57,4,1
13761,8,8,0,0,3,39,10,2,2,1
13762,0,0,9,0,4,63,1,47,2,1
13763,35,0,16,15,35,37,27,7,16,2
13764,4,11,0,0,3,2,1,2,4,1
13765,4,10,7,0,5,32,14,1,2,1
13766,1,10,15,0,8,2,14,38,3,0
13767,4,0,15,0,5,1,52,24,2,1
13768,5,0,13,0,30,8,1,38,5,1
13769,5,0,13,0,9,39,2,11,2,1
13770,22,12,10,0,1,2,7,29,4,1
13771,4,1,10,0,5,33,30,46,2,1
13772,25,9,10,2,7,2,1,2,4,1
13773,5,0,4,4,9,2,16,46,2,1
13774,8,0,21,0,3,1,6,22,2,1
13775,1,0,1,0,4,1,1,11,2,1
13776,1,0,0,0,24,50,0,56,22,0
13777,8,0,1,2,3,37,15,33,2,1
13778,24,0,11,9,5,2,10,22,4,1
13779,0,4,35,0,7,40,18,18,10,0
13780,12,5,29,10,2,2,45,24,4,1
13781,5,0,23,0,30,13,55,79,5,1
13782,9,0,11,0,7,34,39,30,4,1
13783,0,0,32,1,34,30,7,59,38,0
13784,4,0,10,0,5,39,30,46,2,1
13785,10,0,11,0,7,2,20,73,2,1
13786,9,12,29,0,8,2,37,77,4,1
13787,9,4,0,2,7,30,11,29,4,1
13788,3,12,5,0,1,25,17,27,2,1
13789,9,12,18,7,8,2,4,21,4,1
13790,6,6,10,0,7,26,1,22,4,1
13791,2,9,8,0,2,2,20,23,4,1
13792,12,0,10,15,2,3,6,3,4,1
13793,5,0,31,15,10,0,43,84,23,1
13794,12,5,0,0,2,37,17,17,4,1
13795,5,0,0,13,6,3,4,1,2,1
13796,6,0,0,0,8,31,7,3,2,1
13797,5,0,16,0,13,55,43,63,3,1
13798,5,0,8,0,12,5,14,16,9,1
13799,9,0,11,10,8,3,39,27,2,1
13800,4,0,3,3,3,50,10,31,4,1
13801,5,12,7,13,9,2,16,39,1,1
13802,5,0,21,0,10,54,4,48,23,1
13803,22,1,18,13,1,2,7,29,4,1
13804,4,10,8,0,5,62,6,22,2,1
13805,1,0,0,0,27,58,0,93,44,0
13806,11,1,22,0,3,2,59,42,2,1
13807,0,0,15,0,2,46,18,46,11,0
13808,7,0,16,15,8,16,37,48,4,1
13809,5,10,7,10,9,2,16,39,1,1
13810,22,0,4,0,1,2,20,30,4,1
13811,1,0,15,0,17,30,1,2,4,1
13812,0,0,9,13,3,2,1,57,5,0
13813,4,0,17,0,3,48,35,43,4,1
13814,6,4,4,0,7,2,11,29,4,1
13815,5,0,5,0,14,19,21,38,11,1
13816,9,1,10,1,8,29,1,11,2,1
13817,11,0,12,3,3,2,21,46,2,1
13818,1,0,27,2,26,2,11,49,7,0
13819,0,0,1,0,3,10,14,33,5,0
13820,6,0,6,0,7,2,38,38,4,1
13821,5,0,3,0,13,5,4,57,12,1
13822,5,0,3,0,37,63,18,81,28,1
13823,24,1,7,3,5,2,13,1,4,1
13824,5,6,13,10,12,2,2,33,9,1
13825,0,0,4,0,15,27,3,83,32,0
13826,0,1,10,0,4,1,39,17,2,1
13827,7,5,11,0,8,2,22,8,4,1
13828,10,9,7,0,7,2,8,7,2,1
13829,7,0,2,0,8,27,16,5,4,1
13830,7,0,10,7,8,2,18,11,4,1
13831,15,0,0,0,1,26,25,30,4,1
13832,5,0,3,0,10,40,4,52,23,1
13833,12,0,6,0,2,29,41,18,4,1
13834,11,0,21,12,3,2,10,22,2,1
13835,2,0,10,10,2,2,7,3,2,1
13836,15,0,0,0,1,45,25,23,4,1
13837,0,0,3,0,30,19,28,33,28,0
13838,14,10,14,0,38,2,23,14,46,2
13839,17,3,19,0,18,54,27,7,16,2
13840,1,0,15,0,3,20,14,33,5,0
13841,2,0,3,13,2,2,20,30,4,1
13842,8,10,0,0,3,2,6,22,2,1
13843,12,0,6,0,7,5,41,57,2,1
13844,5,0,12,0,9,42,15,16,1,1
13845,1,0,15,0,8,52,14,38,3,0
13846,9,0,13,3,8,2,39,17,2,1
13847,1,0,11,0,11,10,29,93,56,0
13848,0,0,11,0,36,30,29,42,45,0
13849,4,12,3,0,3,30,10,31,4,1
13850,0,0,11,0,6,7,12,47,8,0
13851,34,0,37,0,35,3,27,27,28,2
13852,5,0,8,0,10,6,18,20,23,1
13853,2,0,4,7,2,2,17,27,2,1
13854,25,0,4,4,7,2,8,29,4,1
13855,5,0,11,15,9,2,1,21,1,1
13856,21,12,3,0,5,30,14,2,4,1
13857,12,0,9,0,7,3,21,39,2,1
13858,5,0,13,0,23,49,2,43,10,1
13859,15,0,4,13,1,26,39,30,4,1
13860,3,6,8,0,1,2,0,9,2,1
13861,5,0,8,0,26,34,14,79,25,1
13862,0,8,14,0,4,2,39,73,4,1
13863,0,0,11,0,31,34,29,6,34,0
13864,4,3,8,0,5,51,6,22,2,1
13865,5,0,0,15,12,2,13,52,9,1
13866,5,0,7,0,25,1,21,61,24,1
13867,22,3,0,4,1,2,20,30,4,1
13868,5,0,11,2,23,17,14,39,10,1
13869,11,0,24,0,3,2,42,52,2,1
13870,18,12,17,0,19,19,24,34,17,2
13871,3,12,14,0,4,57,17,73,4,1
13872,0,0,1,0,8,54,14,35,3,0
13873,5,0,8,0,34,4,18,85,34,1
13874,1,0,1,0,5,44,1,16,23,0
13875,7,3,0,0,8,0,10,3,4,1
13876,21,0,11,4,5,2,2,31,4,1
13877,30,0,29,15,35,2,27,3,16,2
13878,9,3,13,0,8,3,39,17,2,1
13879,25,12,17,3,7,2,14,47,4,1
13880,1,0,15,0,2,2,14,46,11,0
13881,25,10,17,3,7,2,14,47,4,1
13882,1,0,15,8,8,5,14,38,3,0
13883,12,3,0,0,2,57,22,17,4,1
13884,6,0,11,10,7,37,17,73,4,1
13885,1,1,15,0,1,26,14,5,1,0
13886,8,0,11,0,3,18,8,7,2,1
13887,8,0,17,0,3,7,16,43,2,1
13888,9,5,10,0,8,2,14,11,4,1
13889,10,3,24,0,7,2,38,33,2,1
13890,5,0,25,0,9,19,6,47,1,1
13891,7,9,11,0,8,26,22,8,4,1
13892,19,9,11,0,5,2,6,31,2,1
13893,0,1,28,9,5,2,4,20,9,0
13894,9,9,3,8,8,2,7,29,4,1
13895,0,0,15,6,2,2,14,46,11,0
13896,4,9,4,0,3,40,14,47,4,1
13897,25,0,3,0,7,2,22,27,4,1
13898,1,0,11,0,27,39,29,64,44,0
13899,1,0,4,3,38,46,3,92,52,0
13900,0,3,18,3,4,2,17,27,2,1
13901,4,0,3,8,3,23,10,3,4,1
13902,5,0,13,0,13,41,2,19,3,1
13903,1,0,15,0,1,10,14,13,1,0
13904,22,9,3,14,1,2,31,44,4,1
13905,11,1,18,0,3,2,16,13,4,1
13906,15,3,3,0,1,0,31,44,4,1
13907,1,0,11,0,30,19,12,57,28,0
13908,0,0,27,0,23,3,11,77,35,0
13909,7,0,4,9,8,2,10,31,4,1
13910,24,11,11,0,5,2,6,31,4,1
13911,4,0,11,0,5,39,11,22,2,1
13912,4,0,13,0,5,3,7,3,2,1
13913,5,0,13,10,23,24,2,43,10,1
13914,3,0,10,0,4,54,17,17,4,1
13915,3,0,5,0,4,36,39,30,4,1
13916,15,0,11,0,1,36,3,87,4,1
13917,23,10,10,0,17,2,31,23,2,1
13918,0,8,35,5,3,1,18,16,5,0
13919,4,1,7,0,5,44,18,1,2,1
13920,0,0,11,15,21,32,12,37,20,0
13921,20,4,5,0,22,2,0,89,4,1
13922,12,0,10,2,7,5,10,2,2,1
13923,6,6,7,0,7,34,6,7,4,1
13924,1,0,5,0,17,27,20,4,4,1
13925,46,0,10,0,0,18,24,49,47,2
13926,46,0,10,0,34,29,24,64,50,2
13927,5,8,21,0,12,22,4,12,9,1
13928,1,6,9,0,3,1,1,57,5,0
13929,6,0,12,0,7,34,13,1,4,1
13930,11,0,21,3,3,2,10,22,4,1
13931,3,0,10,5,4,30,22,17,4,1
13932,0,1,15,8,2,2,14,46,11,0
13933,8,0,4,0,3,18,2,47,2,1
13934,6,0,4,0,7,16,11,29,4,1
13935,4,0,13,0,5,28,7,3,2,1
13936,5,0,13,10,30,3,2,38,5,1
13937,22,12,3,11,1,2,31,44,4,1
13938,8,0,10,0,3,37,18,1,2,1
13939,4,0,11,0,5,33,11,31,2,1
13940,22,8,17,8,1,3,7,7,4,1
13941,6,0,29,0,7,19,19,20,4,1
13942,0,0,2,5,4,2,8,29,4,1
13943,19,3,33,0,5,2,7,7,2,1
13944,3,1,0,0,4,2,34,44,4,1
13945,12,6,17,0,2,45,1,22,4,1
13946,5,0,0,0,21,35,13,75,35,1
13947,0,0,20,2,12,2,10,75,21,0
13948,5,0,13,0,5,41,2,3,4,1
13949,0,0,1,0,3,32,14,33,5,0
13950,5,0,13,0,12,1,1,33,9,1
13951,0,0,36,3,10,3,2,80,6,0
13952,15,3,18,0,1,46,11,29,4,1
13953,4,11,13,15,5,7,7,3,2,1
13954,3,1,21,15,4,8,31,9,4,1
13955,22,4,24,0,1,2,56,19,4,1
13956,5,5,6,0,6,2,9,6,4,1
13957,6,0,21,0,7,29,8,8,4,1
13958,5,0,20,0,36,42,48,40,35,1
13959,2,0,0,15,2,8,17,17,4,1
13960,4,4,11,0,5,38,11,31,2,1
13961,12,6,10,0,7,1,6,22,2,1
13962,5,0,9,0,36,50,45,60,41,1
13963,24,0,10,9,5,2,30,43,4,1
13964,0,0,11,0,12,58,12,16,21,0
13965,6,1,13,0,7,2,25,23,4,1
13966,0,0,11,0,6,37,12,47,8,0
13967,7,0,21,0,8,0,11,7,4,1
13968,4,0,11,0,5,6,6,22,2,1
13969,2,0,29,0,2,2,26,24,4,1
13970,0,0,11,0,31,19,29,6,34,0
13971,4,0,11,3,3,19,11,7,4,1
13972,5,0,3,5,6,18,14,21,2,1
13973,11,6,16,0,3,27,59,62,4,1
13974,24,5,12,3,37,2,50,51,21,1
13975,5,0,11,0,19,2,1,41,21,1
13976,8,4,7,0,3,2,1,11,2,1
13977,5,0,11,0,27,40,1,64,54,1
13978,3,0,11,0,4,48,0,74,4,1
13979,23,0,10,0,17,5,31,23,2,1
13980,1,9,9,0,8,54,2,18,3,0
13981,0,0,8,0,37,28,28,75,43,0
13982,1,0,15,0,5,36,14,24,23,0
13983,8,0,7,0,3,51,2,47,2,1
13984,23,0,12,6,17,2,17,27,2,1
13985,0,6,5,11,4,2,20,30,4,1
13986,4,8,13,0,5,20,7,3,2,1
13987,2,6,5,0,2,2,8,29,2,1
13988,8,0,0,13,3,52,6,22,2,1
13989,5,0,13,0,9,47,2,11,1,1
13990,5,4,12,10,21,19,15,40,18,1
13991,1,1,15,0,7,30,14,18,12,0
13992,4,0,10,5,3,27,16,1,4,1
13993,4,0,33,0,5,37,8,7,2,1
13994,11,3,13,0,3,2,22,8,2,1
13995,5,0,21,0,23,10,4,35,10,1
13996,1,3,28,0,2,26,4,39,11,0
13997,1,0,0,0,27,2,0,93,44,0
13998,0,0,20,0,2,10,6,1,11,0
13999,25,0,5,0,7,2,6,31,4,1
14000,0,1,35,11,2,15,18,39,11,0
14001,5,12,0,15,9,2,13,46,1,1
14002,9,3,7,7,8,2,10,22,2,1
14003,11,12,0,0,3,2,10,22,2,1
14004,8,0,13,0,8,63,17,17,4,1
14005,10,11,7,0,7,2,7,3,2,1
14006,8,12,3,0,3,2,11,3,2,1
14007,11,4,17,0,3,2,30,13,4,1
14008,5,0,11,0,19,10,1,81,21,1
14009,35,5,16,3,35,2,54,7,21,2
14010,6,0,21,6,7,19,8,8,4,1
14011,0,0,13,0,41,50,29,56,48,0
14012,5,11,3,0,12,2,18,24,9,1
14013,5,0,16,12,6,2,44,37,4,1
14014,5,0,23,0,10,55,55,34,23,1
14015,6,12,24,0,7,2,52,70,4,1
14016,5,0,20,13,21,2,48,51,18,1
14017,0,0,9,0,1,32,1,1,1,0
14018,6,12,18,8,7,50,14,47,4,1
14019,5,0,9,3,21,1,45,84,18,1
14020,9,0,20,0,8,2,35,19,2,1
14021,0,0,4,0,43,2,3,69,46,0
14022,26,9,17,5,4,2,7,8,4,1
14023,21,3,11,0,5,9,1,22,4,1
14024,41,3,31,13,35,2,27,29,21,2
14025,1,0,0,0,0,4,0,0,0,0
14026,10,0,5,0,7,3,11,3,2,1
14027,11,0,8,10,3,2,11,3,2,1
14028,8,0,0,15,8,42,6,3,4,1
14029,6,9,10,0,7,58,1,22,4,1
14030,10,0,10,0,7,2,10,22,2,1
14031,0,0,11,0,36,44,29,42,45,0
14032,14,23,10,10,33,2,40,72,42,2
14033,0,0,21,10,32,2,0,94,51,0
14034,9,11,22,0,8,2,5,6,2,1
