,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
1503,4,0,1,0,1,21,26,23,3,27,0,5,1,1,0,1,2,4,2,3,0,0,0,0,0,2,0,1,0,0,0
1504,2,0,4,0,1,37,37,23,6,19,0,6,2,1,0,6,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0
1505,2,0,5,0,1,22,25,20,27,22,3,2,1,1,3,2,0,2,1,0,0,3,0,0,0,0,0,0,1,0,0
1506,1,0,0,2,1,4,12,15,3,0,4,8,0,2,2,4,1,5,0,2,1,4,0,0,2,2,0,2,0,0,1
1507,1,1,6,2,1,30,34,13,12,17,2,6,5,1,0,1,0,0,1,0,0,0,0,0,3,0,0,3,2,0,0
1508,2,1,5,2,1,4,3,31,20,29,0,5,0,4,0,2,0,5,1,5,0,3,0,0,5,3,0,2,3,0,0
1509,2,1,7,2,1,9,25,21,9,1,2,6,1,1,0,2,2,5,0,0,0,3,0,0,2,0,1,4,5,0,0
1510,2,1,6,2,0,3,0,2,9,10,0,9,6,1,0,0,0,5,4,2,2,4,0,0,2,1,5,2,3,0,4
1511,1,1,3,2,1,38,33,21,4,24,3,5,6,0,0,4,0,3,1,2,2,4,6,0,2,1,3,2,3,0,0
1512,2,1,6,2,1,22,19,3,25,16,6,7,1,4,0,6,0,1,1,6,0,0,0,0,3,0,3,0,6,0,4
1513,2,1,3,2,1,10,1,31,10,22,6,10,0,5,0,0,0,5,0,0,0,1,0,0,5,6,1,3,3,0,2
1514,4,1,1,2,1,6,27,1,0,10,6,8,0,3,2,0,0,2,1,1,0,2,0,0,0,2,5,1,6,0,0
1515,2,1,0,2,1,21,4,32,0,8,3,2,1,1,0,2,1,5,0,0,0,0,0,0,3,4,1,0,5,0,4
1516,2,1,6,2,1,7,3,16,25,24,1,4,5,0,3,0,3,1,6,1,2,2,2,3,2,2,5,4,0,2,1
1517,2,1,6,3,1,15,5,13,23,29,3,1,0,3,1,0,0,3,1,5,0,1,0,1,2,0,0,2,3,0,4
1518,2,1,0,2,1,15,4,23,0,14,5,8,0,4,0,4,1,5,1,2,0,1,0,2,4,5,5,5,3,0,0
1519,1,1,0,2,1,20,35,17,26,21,2,9,6,6,3,5,0,2,4,5,0,6,0,4,4,5,6,4,3,0,0
1520,2,1,6,2,1,23,30,32,20,20,6,10,2,6,3,4,0,2,1,1,0,3,2,0,4,5,1,5,3,0,2
1521,2,1,3,2,1,19,32,17,17,14,4,2,3,0,0,0,0,5,0,0,0,4,0,0,3,1,5,3,3,0,4
1522,2,1,4,4,1,23,22,21,24,17,8,10,1,5,0,1,0,1,4,0,0,0,0,0,3,3,0,0,3,0,0
1523,2,1,3,2,1,14,22,17,12,10,6,8,0,3,0,2,0,6,0,2,0,0,0,0,5,0,1,4,5,0,0
1524,2,1,6,2,1,30,8,23,24,15,5,2,1,3,0,4,0,5,0,0,0,0,0,0,3,4,5,3,3,0,2
1525,2,0,5,0,1,39,1,28,16,8,5,10,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0
1526,2,1,6,2,1,13,23,31,15,1,5,8,0,6,1,5,0,5,1,6,3,1,0,2,4,4,0,3,3,0,6
1527,2,1,7,6,1,17,16,23,18,10,8,7,6,1,0,0,0,1,1,0,0,0,0,0,3,4,0,5,0,0,1
1528,1,0,5,2,2,3,23,17,1,25,0,4,0,6,5,4,0,5,1,1,0,4,0,0,6,3,0,3,3,0,0
1529,2,1,6,2,1,22,14,28,23,34,8,1,0,3,0,2,1,1,2,1,3,1,2,0,5,3,1,3,3,0,4
1530,2,1,6,2,2,11,22,4,9,0,8,7,0,1,0,1,0,2,1,0,0,0,0,0,3,0,0,0,5,0,0
1531,1,1,3,4,1,21,21,6,11,20,1,8,1,4,5,2,1,6,1,1,0,1,0,1,3,1,3,0,6,0,0
1532,0,0,6,5,1,0,8,2,9,10,1,4,0,3,1,1,0,1,0,1,0,1,0,2,3,2,0,1,6,0,1
1533,2,0,6,2,2,2,2,21,5,9,2,1,0,6,0,4,0,2,1,6,0,1,0,5,3,1,0,3,1,3,2
1534,2,0,6,2,1,24,16,8,17,16,1,8,0,1,0,1,0,6,2,1,0,3,0,0,4,4,0,3,1,0,0
1535,2,0,6,2,2,21,20,0,12,28,8,10,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1536,2,1,6,2,1,25,25,20,8,17,5,8,1,3,3,4,0,6,2,1,3,3,3,2,5,3,1,4,3,0,4
1537,2,0,6,2,1,6,13,32,26,8,8,6,1,1,0,1,1,5,0,0,0,0,0,1,3,4,0,3,3,0,0
1538,2,1,6,2,1,13,22,6,17,6,3,10,1,6,0,1,0,5,1,4,0,0,0,0,5,3,0,4,3,0,0
1539,1,1,6,2,1,23,41,21,25,33,8,8,1,3,0,4,2,5,0,2,2,4,4,1,6,3,1,4,5,0,4
1540,2,1,6,0,1,3,19,19,6,26,5,8,2,0,0,1,1,1,1,2,0,4,0,2,4,0,0,2,0,0,0
1541,2,1,6,2,1,23,2,20,3,11,3,4,2,5,0,4,0,5,0,0,0,0,0,0,3,3,0,3,3,0,0
1542,2,0,6,2,1,22,16,20,20,1,1,2,6,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,2,0,0
1543,2,1,3,2,2,7,28,21,9,16,4,2,6,1,0,1,0,1,2,0,0,1,0,0,3,4,0,3,0,0,0
1544,2,0,6,2,1,33,9,20,15,3,4,8,6,3,0,0,1,5,1,0,0,3,0,0,0,3,0,3,2,0,0
1545,1,1,5,0,1,17,0,11,11,4,2,6,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1546,1,0,2,0,1,1,16,28,11,4,1,6,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0
1547,1,0,0,0,1,2,8,8,11,0,3,5,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0
1548,5,0,0,0,1,18,11,25,0,22,2,9,6,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0
1549,4,0,6,0,1,3,16,16,9,21,0,4,1,1,0,1,0,4,2,0,0,0,0,0,0,0,0,1,4,0,0
1550,4,0,0,0,1,27,0,16,8,6,2,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1551,2,1,6,0,1,20,33,2,27,22,5,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,5,0,4
1552,1,1,2,0,1,13,24,3,15,18,3,4,0,1,0,1,0,3,0,0,0,0,0,0,5,0,0,0,1,0,0
1553,2,0,2,0,1,0,2,6,11,23,0,2,1,1,0,2,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0
1554,1,0,6,0,1,5,26,0,13,7,3,1,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0
1555,5,0,5,0,1,39,26,10,1,5,3,5,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0
1556,2,0,5,0,3,11,13,2,6,4,1,1,0,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,5,0,0
1557,1,0,2,0,4,4,9,19,0,7,2,6,2,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0
1558,0,0,5,0,1,6,11,12,11,1,1,9,4,2,2,1,0,4,1,0,0,0,0,0,0,0,0,0,4,0,0
1559,4,0,7,0,1,28,5,16,9,25,0,5,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
1560,0,1,0,0,1,4,11,2,23,16,8,4,2,0,2,3,0,2,1,3,0,3,0,3,0,2,0,1,4,0,0
1561,0,0,5,0,1,20,20,26,6,30,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,4,0,0,0,1,2,5,7,26,27,1,5,1,1,0,1,0,4,1,3,0,0,0,0,0,0,0,0,3,0,0
1563,0,0,0,0,1,23,2,21,18,23,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1564,4,0,0,0,1,42,36,12,0,11,1,3,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1565,0,1,2,0,1,13,2,17,22,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1566,1,1,5,0,1,20,15,8,6,25,2,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1567,1,0,2,0,1,8,22,4,23,0,8,6,0,1,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,4,1,0,0,1,10,19,3,22,13,1,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1569,2,0,6,0,1,27,5,2,3,3,1,3,6,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1570,1,0,2,0,1,0,8,12,3,21,3,8,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0
1571,4,0,0,0,1,22,21,15,13,10,8,6,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1572,0,0,5,0,1,20,23,8,8,5,2,9,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1573,0,0,6,0,1,7,9,25,12,21,2,5,2,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,4,0,0
1574,1,0,2,0,1,7,2,0,26,6,3,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,4,0,5,0,1,8,13,8,12,3,2,6,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1576,4,0,2,0,1,18,19,1,18,13,0,5,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0
1577,0,0,4,0,1,2,9,4,18,3,2,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1578,4,0,0,0,1,6,11,14,0,8,2,9,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1579,0,0,2,0,1,7,13,16,17,18,0,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1580,0,1,0,0,1,0,12,3,1,8,1,6,1,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0
1581,0,0,2,0,1,4,31,9,22,8,3,8,0,1,0,1,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0
1582,1,0,5,0,1,24,24,9,23,3,8,2,1,2,1,2,0,3,1,6,2,3,0,3,3,0,0,2,5,0,0
1583,0,0,5,0,1,21,13,20,4,3,3,6,0,2,2,2,0,2,1,3,0,2,0,0,0,2,2,1,4,0,0
1584,0,0,0,0,1,16,2,11,9,21,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
1585,0,1,4,0,1,5,30,0,9,8,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,0,1,0,0,1,12,10,3,11,6,4,4,2,1,2,1,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0
1587,0,0,5,0,1,23,25,2,26,7,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1588,4,0,0,0,1,12,2,6,33,7,2,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1589,4,0,5,0,1,10,1,4,14,21,8,10,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0
1590,0,0,1,0,1,21,2,21,15,1,0,5,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0
1591,1,0,5,0,1,7,24,4,23,21,1,6,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1592,1,0,5,0,1,27,20,20,15,25,5,8,0,1,2,1,1,2,0,0,0,0,0,0,0,0,0,2,5,0,0
1593,5,0,6,0,1,20,18,9,17,21,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1594,0,0,5,0,1,1,21,6,3,8,1,6,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1595,1,0,2,0,1,10,22,25,20,13,1,6,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,1,0,0,0,1,17,24,7,11,0,1,6,2,1,2,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0
1597,1,0,0,0,1,1,23,8,23,3,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1598,1,1,2,0,1,24,18,9,0,5,1,3,2,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1599,5,0,2,0,1,0,15,23,4,11,4,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1600,1,0,5,0,1,20,39,32,8,17,6,7,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1601,4,1,4,0,1,16,1,3,1,4,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1602,1,0,5,0,4,7,30,30,0,1,5,1,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1603,0,0,0,0,1,13,10,10,17,3,1,0,0,1,0,1,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0
1604,0,0,2,0,1,10,21,3,23,7,0,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,1,1,6,2,1,7,6,34,0,20,5,8,6,4,4,5,1,2,2,1,3,6,2,0,6,3,5,3,3,0,1
1606,1,0,5,0,1,3,6,11,8,13,1,9,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1607,4,0,5,0,1,28,18,6,1,10,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,1,0,5,0,1,16,19,7,14,6,2,3,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1609,0,0,5,0,3,24,22,6,17,0,0,1,0,2,2,2,0,3,1,0,0,0,0,0,0,0,0,0,4,0,1
1610,1,1,6,0,1,46,31,21,16,3,8,7,2,2,1,1,0,4,1,1,0,1,0,0,3,2,0,2,2,0,1
1611,0,0,1,0,1,17,15,17,14,40,0,4,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1612,5,1,0,0,1,6,11,5,1,22,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1613,1,1,2,0,1,14,8,15,3,25,8,10,0,1,2,1,0,0,1,0,0,0,0,0,2,0,0,1,5,0,0
1614,4,1,0,0,1,0,9,8,3,3,4,5,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1615,1,1,6,2,1,0,5,23,4,17,8,10,0,5,0,5,0,5,2,1,1,4,3,3,2,3,4,3,3,0,0
1616,4,1,0,0,1,24,8,4,9,13,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,1,1,5,0,5,15,5,6,4,25,3,5,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1618,0,1,0,0,1,13,13,28,17,7,3,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1619,0,1,5,0,1,14,3,16,3,17,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1620,4,1,2,0,1,24,25,13,6,25,1,6,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0
1621,0,1,6,0,1,10,15,3,20,8,0,4,0,2,1,2,0,2,0,2,1,4,0,1,0,2,5,2,0,0,0
1622,0,0,0,0,1,10,21,16,1,13,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
1623,1,0,0,0,1,26,18,7,3,3,2,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,1,0,2,0,1,39,22,16,23,18,2,9,2,2,0,2,0,4,0,3,0,0,0,0,0,0,0,0,2,0,0
1625,1,0,2,0,1,6,8,3,1,0,2,5,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1626,4,0,0,0,1,24,13,2,11,3,4,5,3,1,0,0,0,4,1,0,0,0,0,0,0,2,0,0,4,0,0
1627,0,0,5,0,1,3,15,20,10,2,3,2,1,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1628,0,0,0,0,1,29,15,13,33,7,1,6,0,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0
1629,0,1,0,1,1,19,9,4,15,9,5,10,1,1,0,1,0,5,2,0,0,0,0,0,0,2,0,1,4,0,0
1630,4,0,0,0,5,16,21,2,4,21,8,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1631,2,0,3,0,1,21,27,16,15,0,2,9,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1632,5,1,7,0,1,26,8,11,17,3,1,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1633,4,0,0,0,1,21,18,11,10,0,1,0,2,1,2,1,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0
1634,2,1,6,2,1,32,12,9,16,2,8,7,0,6,0,1,0,6,3,0,0,0,0,0,2,4,0,0,6,0,5
1635,4,0,4,0,1,28,0,19,11,21,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1636,4,0,0,0,1,20,9,6,23,25,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
1637,0,0,0,0,1,0,18,0,3,8,4,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1638,4,0,0,0,1,22,8,13,8,6,3,6,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1639,1,0,2,0,1,35,15,7,4,7,2,6,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1640,4,0,0,0,1,21,3,3,17,1,1,6,6,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1641,1,0,2,0,1,1,13,19,1,23,0,1,6,1,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1642,4,1,4,0,1,21,24,12,15,1,0,5,0,2,0,3,0,4,1,0,0,0,0,0,0,0,0,0,4,0,0
1643,0,1,0,0,1,21,16,9,8,3,2,3,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1644,0,1,0,0,1,23,3,0,17,22,3,2,0,1,3,0,0,3,2,0,0,0,0,0,0,2,3,1,4,0,0
1645,1,0,2,0,1,1,15,13,1,18,0,5,2,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0
1646,1,0,5,0,1,3,5,2,4,18,1,1,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0
1647,1,0,5,0,1,21,26,17,18,3,5,2,0,1,0,1,1,2,2,0,0,0,0,0,1,0,0,1,4,0,0
1648,5,1,6,2,1,35,12,2,16,22,1,8,2,2,2,3,0,3,2,3,2,0,0,0,0,2,0,1,3,0,1
1649,2,1,5,2,1,28,12,21,12,16,3,0,0,1,0,4,1,5,0,1,0,0,5,0,3,3,0,3,3,0,2
1650,1,0,1,0,1,10,23,12,22,18,1,4,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,5,1,4,0,1,0,5,19,2,21,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1652,0,0,5,0,1,10,24,25,1,6,1,3,0,2,2,1,0,4,0,0,0,2,0,0,0,2,0,0,2,0,0
1653,2,0,5,0,1,43,12,19,9,8,2,2,2,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
1654,1,1,6,1,1,35,9,12,12,6,0,4,6,3,0,2,1,2,0,1,3,0,3,0,0,0,1,0,6,0,0
1655,2,1,0,0,1,3,2,34,17,0,5,7,2,0,0,1,0,2,4,2,0,3,0,6,3,3,0,2,3,0,0
1656,4,0,5,0,1,29,18,21,20,21,2,6,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0
1657,0,0,0,0,1,19,9,29,25,14,6,10,6,4,1,2,1,2,1,6,2,3,2,1,2,1,3,3,3,0,0
1658,2,0,7,0,1,1,13,12,13,25,1,2,3,0,0,1,0,5,0,0,0,4,0,0,2,0,0,0,4,0,0
1659,1,1,0,3,1,1,24,3,17,1,8,8,0,0,1,2,0,5,1,6,2,1,0,1,2,0,0,2,3,0,0
1660,1,0,6,0,1,8,8,12,17,11,3,2,2,3,1,1,0,2,1,1,0,3,0,1,5,0,0,2,1,0,0
1661,1,0,1,0,1,21,15,10,1,1,6,7,0,0,1,4,0,3,1,1,2,3,0,1,2,1,0,2,3,0,0
1662,1,0,5,0,1,27,15,19,5,6,3,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1663,2,1,6,0,1,21,23,31,9,8,6,7,2,3,0,2,0,6,1,0,0,3,0,2,3,3,1,0,5,0,4
1664,1,0,1,4,1,24,19,5,15,6,2,3,6,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,4,0,0
1665,0,1,0,0,1,6,6,2,0,21,3,2,6,2,2,3,0,4,1,0,0,0,0,0,1,2,0,1,3,0,0
1666,0,0,5,4,1,17,0,19,17,6,8,8,2,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0
1667,4,1,5,0,1,6,3,25,10,8,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1668,5,1,5,0,1,6,19,17,8,16,1,1,0,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,4,0,0
1669,1,0,5,0,1,27,9,0,1,16,0,4,6,1,1,1,0,3,0,0,0,0,0,0,0,0,0,2,4,0,0
1670,1,1,0,5,1,8,15,20,17,13,1,1,6,3,0,1,0,1,0,0,0,1,0,0,5,3,0,2,1,0,0
1671,4,1,0,0,1,2,9,7,4,28,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1672,0,1,0,0,1,10,24,27,4,10,0,0,0,1,2,4,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0
1673,1,0,5,0,1,9,34,6,14,20,2,6,6,1,0,2,4,0,1,0,0,0,0,0,0,0,3,0,2,0,0
1674,2,0,6,2,1,15,8,3,1,25,3,1,0,1,0,4,0,5,0,0,0,5,0,0,2,4,0,3,3,0,0
1675,4,0,0,0,1,7,2,11,18,7,1,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1676,2,0,5,0,1,24,18,3,32,5,3,2,6,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0
1677,2,0,5,0,1,20,22,19,17,21,1,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0
1678,4,0,6,0,1,7,26,2,18,3,1,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1679,4,1,0,0,1,2,15,8,6,1,0,8,0,0,1,3,0,2,2,0,0,0,0,0,0,0,1,2,0,0,0
1680,2,1,6,2,5,24,4,3,17,15,0,1,2,0,0,1,0,2,0,1,0,4,0,2,2,3,0,2,3,0,0
1681,1,1,5,2,1,14,32,10,1,23,0,10,0,0,3,5,0,2,1,0,0,0,0,0,5,1,5,3,5,0,0
1682,2,0,6,2,5,15,38,20,15,16,0,2,2,4,0,2,0,6,1,0,0,3,0,0,0,0,6,4,1,0,0
1683,0,0,0,0,1,8,18,4,3,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1684,1,0,0,1,1,33,33,8,5,25,1,3,1,0,0,5,1,0,0,0,0,0,0,0,2,0,6,0,2,0,0
1685,1,0,2,2,1,24,23,31,17,25,4,4,1,1,0,1,0,1,0,0,0,0,0,0,3,4,0,3,2,0,0
1686,0,1,6,2,1,22,11,2,16,0,2,5,1,2,2,0,0,2,2,3,1,2,1,3,1,2,0,1,5,0,1
1687,1,1,6,3,1,36,14,9,26,17,3,5,6,1,0,1,0,2,4,0,0,0,0,0,1,0,0,0,3,0,2
1688,1,0,1,0,1,26,2,3,28,25,0,1,0,1,0,1,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0
1689,1,0,5,0,1,4,5,12,17,22,2,1,0,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1690,1,0,5,0,1,2,2,6,26,7,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1691,4,1,2,0,1,11,5,3,4,22,5,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0
1692,0,1,0,0,1,2,18,13,23,20,8,1,1,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,5,0,0
1693,2,1,6,2,1,24,14,4,11,22,1,5,6,1,0,5,1,1,0,0,0,0,0,0,0,0,3,0,2,0,0
1694,5,1,1,0,1,17,8,15,24,7,0,4,1,1,0,3,0,3,2,0,0,0,0,0,0,0,0,0,3,0,0
1695,4,0,5,0,1,6,0,15,23,21,4,6,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0
1696,1,0,2,2,1,35,2,15,23,0,0,4,1,3,0,2,0,2,3,2,0,0,0,0,2,0,4,0,1,0,4
1697,2,1,6,2,1,15,16,29,27,24,6,2,2,3,0,4,0,1,1,2,0,4,0,0,2,0,0,2,1,0,0
1698,0,0,5,2,1,36,3,29,1,0,5,10,1,1,0,2,1,5,2,2,0,4,0,1,2,1,0,2,3,1,0
1699,1,0,0,0,1,27,15,24,11,6,1,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1700,2,1,6,2,1,16,25,0,11,16,0,5,1,0,1,0,1,3,1,2,0,4,3,0,3,5,0,2,1,0,4
1701,2,1,3,1,1,18,9,3,0,17,4,4,0,4,0,2,3,5,2,1,3,3,0,0,4,3,1,4,3,0,2
1702,5,1,6,0,1,6,14,8,6,32,4,4,2,0,2,3,0,5,2,0,0,0,0,2,2,1,5,2,3,0,1
1703,2,1,5,0,1,11,21,7,9,9,0,4,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1704,2,0,0,0,1,2,2,0,8,1,4,6,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0
1705,0,0,5,0,1,2,23,2,11,7,3,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0
1706,4,0,5,0,1,8,22,2,8,1,0,5,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
1707,0,0,3,0,1,10,3,15,0,23,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0
1708,1,0,5,0,1,21,20,28,20,1,5,7,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,2,3,0,0
1709,0,0,2,0,1,10,18,2,10,23,1,1,0,0,1,0,0,3,0,2,1,4,1,3,2,2,2,1,3,0,1
1710,0,0,1,0,2,31,20,3,3,30,8,1,2,2,0,1,0,1,1,3,0,2,0,0,0,0,0,1,1,0,0
1711,4,0,4,0,1,20,5,11,18,18,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
1712,4,1,0,0,1,38,15,28,6,6,1,1,4,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0
1713,4,1,2,0,1,3,2,0,6,17,0,5,0,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0
1714,0,0,2,0,2,18,3,23,1,3,1,1,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0
1715,4,1,0,0,1,17,21,4,0,8,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
